,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
957,Ibai Gomez,Alavés,16.1,0,0,0,2,9,0,62,8,8,0,0,0,93,3,13,18.8
958,Joe Gomez,Liverpool,11.8,2,0,0,12,9,0,7,14,11,0,0,0,71,24,19,55.8
959,Mario Gomez,Stuttgart,24.6,4,1,1,32,22,13,5,5,11,0,0,0,55,90,82,52.3
960,Maxi Gomez,Celta Vigo,32.9,6,1,1,70,66,43,12,2,4,0,0,0,79,134,134,50.0
962,Moi Gomez,Huesca,33.9,3,0,0,47,25,0,113,28,28,1,0,0,252,21,28,42.9
963,Papu Gomez,Atalanta,32.2,5,0,0,26,93,5,324,16,14,0,1,0,151,9,15,37.5
964,Sergi Gomez,Sevilla,30.7,1,0,0,28,7,2,2,40,38,0,0,0,124,82,69,54.3
965,Alfred Gomis,SPAL,19.2,0,0,0,1,3,0,0,1,0,0,0,0,28,4,1,80.0
966,Maxime Gonalons,Sevilla,6.0,0,0,0,17,6,0,0,5,4,0,0,0,36,19,10,65.5
967,Anthony Goncalves,Strasbourg,11.8,3,0,0,31,6,2,70,10,15,0,0,0,42,13,13,50.0
968,Jerome Gondorf,Freiburg,14.4,3,0,0,29,25,2,51,19,18,0,0,0,89,18,25,41.9
969,Alvaro Gonzalez,Villarreal,32.9,17,2,2,28,32,1,14,37,35,0,1,0,128,79,46,63.2
970,Bruno Gonzalez,Getafe,18.9,7,1,1,24,13,0,5,22,10,0,1,0,89,51,45,53.1
971,Cristo Gonzalez,Real Madrid,0.5,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0.0
972,Giancarlo Gonzalez,Bologna,8.3,2,0,0,8,1,1,1,12,7,0,0,0,36,30,21,58.8
973,Nicolas Gonzalez,Stuttgart,24.0,2,1,0,28,48,10,45,11,14,0,0,0,82,115,97,54.2
974,Jon Gorenc Stankovic,Huddersfield,7.9,2,0,0,9,12,0,0,9,18,0,0,0,38,19,15,55.9
975,Leon Goretzka,Bayern Munich,22.5,3,0,0,28,20,0,8,26,22,0,0,1,131,37,49,43.0
976,Mathieu Gorgelin,Lyon,4.0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,100.0
977,Mirko Gori,Frosinone,3.7,3,0,0,6,2,0,13,4,13,0,0,0,19,3,4,42.9
978,Andoni Gorosabel,Real Sociedad,5.1,0,0,0,5,5,0,9,4,9,0,0,0,23,6,8,42.9
979,Robin Gosens,Atalanta,21.6,2,0,0,26,31,8,86,38,46,0,0,0,132,42,18,70.0
980,Dan Gosling,Bournemouth,19.3,8,0,0,29,24,2,6,20,23,0,0,0,131,33,37,47.1
981,Felix Gotze,Augsburg,1.4,0,0,0,1,1,0,1,3,2,0,0,0,9,2,5,28.6
982,Mario Gotze,Dortmund,18.6,0,0,0,20,26,12,27,8,19,0,0,0,72,8,31,20.5
983,Prince-Desir Gouano,Amiens,29.1,2,0,0,32,41,0,2,46,18,0,2,1,122,66,43,60.6
984,Yoann Gourcuff,Dijon,1.5,0,0,0,2,3,0,6,0,0,0,0,0,8,0,0,0.0
985,Jeffrey Gouweleeuw,Augsburg,23.2,4,0,0,21,9,0,5,56,31,0,0,0,171,45,38,54.2
986,Paolo Gozzi Iweru,Juventus,1.0,0,0,0,0,0,0,0,3,2,0,0,0,4,1,0,100.0
988,Max Gradel,Toulouse,36.0,6,0,0,71,94,17,146,18,35,3,0,0,178,40,77,34.2
989,Jonathan Gradit,Caen,22.3,1,0,0,21,37,1,16,45,28,0,0,1,124,33,56,37.1
990,Samuel Grandsir,Strasbourg,2.6,0,1,0,2,2,2,8,1,6,0,0,0,16,2,3,40.0
991,Samuel Grandsir,Monaco,5.2,1,1,0,11,2,2,38,1,7,0,0,0,38,3,8,27.3
992,Alex Granell,Girona,26.6,5,0,0,33,48,1,173,35,28,0,0,0,164,30,32,48.4
993,Esteban Granero,Espanyol,22.4,11,0,0,38,42,0,76,26,32,0,1,0,133,21,29,42.0
994,Karlan Grant,Huddersfield,9.7,0,0,0,8,8,4,9,2,2,1,0,0,38,10,49,16.9
995,Alberto Grassi,Parma,5.1,0,0,0,9,11,0,3,8,12,0,1,0,22,6,6,50.0
996,Andre Gray,Watford,15.2,2,0,0,12,9,15,8,2,1,0,0,0,22,17,52,24.6
997,Demarai Gray,Leicester City,22.1,2,0,0,14,15,3,52,9,12,0,0,0,99,11,33,25.0
998,Mason Greenwood,Manchester Utd,1.3,0,0,0,0,1,2,1,0,3,0,0,0,5,0,2,0.0
999,Michael Gregoritsch,Augsburg,27.6,4,0,0,27,28,15,16,15,13,0,0,0,109,91,90,50.3
1000,Clement Grenier,Rennes,29.6,6,0,0,34,25,0,120,29,27,0,1,0,196,18,18,50.0
1001,Antoine Griezmann,Atlético Madrid,35.5,5,0,0,18,35,12,101,12,19,0,0,0,118,41,56,42.3
1002,Vincenzo Grifo,Hoffenheim,3.7,0,0,0,5,2,1,26,2,3,0,0,0,23,2,2,50.0
1003,Vincenzo Grifo,Freiburg,15.9,1,0,0,8,17,9,65,2,14,1,0,0,91,3,10,23.1
1004,Florian Grillitsch,Hoffenheim,26.6,8,0,0,41,47,0,14,72,49,0,1,0,213,46,49,48.4
1005,Jeremy Grimm,Strasbourg,1.9,2,0,0,4,3,1,0,4,2,0,1,0,5,3,3,50.0
1006,Pascal Gross,Brighton,20.7,1,0,0,11,13,5,142,13,12,1,1,0,90,18,37,32.7
1007,Sergej Grubac,Chievo,1.7,1,0,0,1,3,0,0,0,1,0,0,0,5,7,14,33.3
1008,Marko Grujic,Hertha BSC,19.8,5,0,0,44,22,0,8,29,33,0,1,0,129,69,36,65.7
1009,Vicente Guaita,Crystal Palace,19.5,2,0,0,1,6,0,0,0,0,0,1,0,12,6,0,100.0
1010,Andres Guardado,Betis,25.9,8,0,0,44,38,2,49,28,15,0,1,0,155,15,27,35.7
1011,Sergi Guardiola,Valladolid,16.8,0,0,0,37,31,14,18,5,11,3,0,0,38,44,82,34.9
1012,Sergi Guardiola,Getafe,0.3,0,0,0,1,2,0,3,0,1,0,0,0,3,0,2,0.0
1014,Metehan Guclu,Paris S-G,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1015,Goncalo Guedes,Valencia,16.3,2,0,0,19,50,7,52,7,13,0,0,0,82,9,11,45.0
1016,Matteo Guendouzi,Arsenal,23.9,9,0,0,24,62,0,15,30,26,0,0,0,167,18,24,42.9
1017,Javi Guerra,Rayo Vallecano,2.6,0,0,0,3,3,1,1,1,3,1,0,0,9,10,10,50.0
1018,Raphael Guerreiro,Dortmund,17.0,2,0,0,10,21,3,65,18,12,0,0,0,92,6,20,23.1
1019,Francis Guerrero,Betis,19.8,2,0,0,9,39,1,66,21,28,0,0,0,79,8,21,27.6
1020,Guido Guerrieri,Lazio,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1021,Ander Guevara,Real Sociedad,1.0,0,0,0,2,1,0,1,1,1,0,0,0,5,1,0,100.0
1022,Makhtar Gueye,Saint-Étienne,0.6,0,0,0,1,1,0,1,0,1,0,0,0,1,5,3,62.5
1023,John Guidetti,Alavés,7.0,2,0,0,13,4,0,10,1,1,0,0,0,16,16,22,42.1
1024,Josuha Guilavogui,Wolfsburg,17.4,5,0,0,24,8,0,4,43,16,0,0,0,158,29,20,59.2
1025,Frederic Guilbert,Caen,32.4,10,1,1,57,37,1,91,78,67,0,0,0,173,76,76,50.0
1026,Baptiste Guillaume,Nîmes,13.1,4,0,0,24,21,3,3,2,6,1,0,0,26,84,71,54.2
1027,Serhou Guirassy,Amiens,12.3,0,1,0,16,40,7,10,4,5,0,0,0,38,91,59,60.7
1028,Peter Gulacsi,RB Leipzig,32.5,0,0,0,0,2,0,0,0,0,0,0,0,60,7,0,100.0
1029,Manuel Gulde,Freiburg,19.0,3,0,0,10,20,1,0,26,16,0,0,0,59,32,26,55.2
1030,Gerard Gumbau,Leganés,13.3,6,1,1,28,11,0,37,13,16,0,0,0,61,15,16,48.4
1031,Ilkay Gundogan,Manchester City,23.7,3,0,0,13,23,0,98,28,12,0,0,0,154,24,24,50.0
1032,Angus Gunn,Southampton,12.0,0,0,0,0,2,0,0,0,0,0,0,0,8,2,0,100.0
1033,Aron Gunnarsson,Cardiff City,25.2,5,0,0,26,30,0,12,38,29,0,0,0,174,44,33,57.1
1034,Christian Gunter,Freiburg,32.0,4,1,1,28,25,5,188,14,26,0,0,0,137,10,26,27.8
1035,Koray Gunter,Genoa,9.3,1,0,0,6,9,1,2,18,13,0,0,0,39,23,12,65.7
1036,Serdar Gurler,Huesca,5.4,2,0,0,5,11,7,19,1,5,0,0,0,33,5,21,19.2
1037,Ahmet Gurleyen,Mainz 05,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50.0
1038,Regis Gurtner,Amiens,38.0,4,0,0,1,6,0,0,1,1,0,1,0,55,6,0,100.0
1040,Gorka Guruzeta,Athletic Club,0.6,0,0,0,4,0,0,0,2,1,0,0,0,2,3,9,25.0
1041,Luiz Gustavo,Marseille,27.1,8,0,0,37,40,2,7,34,43,0,2,0,159,16,22,42.1
1042,Jonathan de Guzman,Eint Frankfurt,17.4,4,0,0,18,17,2,108,11,24,0,0,0,120,24,19,55.8
1043,Janik Haberer,Freiburg,26.0,5,1,1,46,47,3,19,36,47,0,0,0,197,52,55,48.6
1044,Hacen,Valladolid,0.0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0.0
1045,Alexander Hack,Mainz 05,11.3,1,0,0,13,8,0,2,41,13,0,1,0,80,44,30,59.5
1046,Munir El Haddadi,Sevilla,11.6,2,0,0,17,24,9,21,6,10,0,0,0,37,17,29,37.0
1047,Munir El Haddadi,Barcelona,1.7,0,0,0,2,2,4,1,0,3,0,0,0,1,1,1,50.0
1048,Oussama Haddadi,Dijon,29.7,6,1,1,29,11,4,118,45,25,0,0,0,170,28,42,40.0
1049,Florent Hadergjonaj,Huddersfield,20.5,1,0,0,11,19,2,91,21,17,0,1,0,106,22,22,50.0
1050,Benjamin Hadzic,Hannover 96,0.3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0
1051,Andre Hahn,Augsburg,22.8,7,0,0,67,20,22,82,27,38,0,0,0,108,54,65,45.4
1052,Amadou Haidara,RB Leipzig,4.2,1,0,0,8,4,1,5,4,11,0,0,0,20,10,9,52.6
1053,Oualid El Hajjam,Amiens,6.0,1,0,0,10,8,0,17,12,9,0,1,0,31,12,8,60.0
1054,Achraf Hakimi,Dortmund,19.3,4,0,0,14,36,0,46,29,19,0,0,0,137,15,18,45.5
1055,Sebastien Haller,Eint Frankfurt,24.2,3,0,0,42,43,20,6,15,11,0,0,0,87,196,136,59.0
1056,Emil Hallfredsson,Udinese,1.5,0,0,0,0,2,0,1,3,0,0,0,0,8,0,0,0.0
1057,Emil Hallfredsson,Frosinone,4.4,2,0,0,10,3,0,4,2,6,0,1,0,30,1,3,25.0
1058,Marcel Halstenberg,RB Leipzig,26.8,2,0,0,24,21,2,149,38,44,1,0,0,162,71,35,67.0
1059,Ben Hamer,Huddersfield,6.1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,100.0
1060,Romain Hamouma,Saint-Étienne,17.6,3,1,1,24,34,4,90,9,19,0,0,0,77,25,43,36.8
1061,Marek Hamsik,Napoli,10.2,1,0,0,5,3,0,3,12,5,0,0,0,81,8,3,72.7
1062,David Hancko,Fiorentina,3.1,0,0,0,1,3,0,5,3,6,0,0,0,11,8,3,72.7
1063,Samir Handanovic,Inter,38.0,0,0,0,0,8,0,0,0,0,0,0,0,40,4,0,100.0
1064,Genki Haraguchi,Hannover 96,23.7,1,0,0,32,35,1,37,21,26,0,1,0,118,27,30,47.4
1066,Fethi Harek,Nîmes,2.0,1,0,0,1,1,0,0,1,4,0,0,0,12,5,2,71.4
1067,Amine Harit,Schalke 04,12.0,1,0,0,9,50,1,3,9,8,1,0,0,68,7,15,31.8
1068,Martin Harnik,Werder Bremen,9.2,2,0,0,16,6,8,10,3,7,0,0,0,41,22,42,34.4
1069,Kadeem Harris,Cardiff City,4.2,1,0,0,4,5,1,15,3,5,0,0,0,10,3,8,27.3
1070,Joe Hart,Burnley,19.0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,100.0
1071,Makoto Hasebe,Eint Frankfurt,28.0,4,0,0,17,30,0,2,40,34,0,0,0,236,31,39,44.3
1072,Hans Hateboer,Atalanta,33.0,5,0,0,31,13,5,75,23,31,0,0,0,130,65,51,56.0
1073,Kai Havertz,Leverkusen,32.2,2,0,0,24,52,4,23,16,17,0,0,0,160,55,62,47.0
1074,Isaac Hayden,Newcastle Utd,20.7,3,1,0,32,14,0,11,40,43,0,0,0,118,52,40,56.5
1075,Eden Hazard,Chelsea,32.5,2,0,0,12,104,11,145,13,9,1,0,0,103,19,31,38.0
1076,Thorgan Hazard,M'Gladbach,31.9,1,0,0,27,61,17,183,27,33,0,1,0,176,21,73,22.3
1077,Rhys Healey,Cardiff City,0.6,0,0,0,1,1,0,3,0,0,0,0,0,1,1,1,50.0
1078,Tom Heaton,Burnley,19.0,3,0,0,1,2,0,0,0,0,0,0,0,19,3,0,100.0
1079,Dominique Heintz,Freiburg,33.9,5,0,0,30,11,2,12,45,21,0,3,0,165,61,51,54.5
1080,Filip Helander,Bologna,19.0,6,0,0,28,6,0,2,14,26,0,1,0,74,51,27,65.4
1081,Jordan Henderson,Liverpool,22.1,2,1,1,26,12,1,38,30,36,0,0,0,168,24,20,54.5
1082,Jeff Hendrick,Burnley,22.9,4,0,0,17,13,9,24,12,12,0,1,0,121,17,29,37.0
1083,Wayne Hennessey,Crystal Palace,17.5,0,0,0,0,1,0,0,0,0,0,0,0,15,10,0,100.0
1084,Rouwen Hennings,Düsseldorf,20.4,3,0,0,22,22,7,4,4,10,0,1,0,42,52,76,40.6
1085,Benjamin Henrichs,Monaco,20.3,3,0,0,35,42,4,48,35,39,0,0,0,91,13,18,41.9
1086,Benjamin Henrichs,Leverkusen,0.7,1,0,0,3,1,0,2,3,0,0,1,0,5,0,0,0.0
1087,Dalbert Henrique,Inter,8.6,2,0,0,9,17,0,40,8,24,0,0,0,61,23,21,52.3
1088,Uche Henry Agbo,Rayo Vallecano,4.1,2,0,0,12,4,0,0,6,4,0,0,0,22,7,6,53.8
1089,Christophe Herelle,Nice,32.6,9,1,0,34,46,0,3,61,52,0,1,0,186,99,56,63.9
1090,Mario Hermoso,Espanyol,31.2,7,0,0,22,29,2,1,37,24,0,2,0,181,70,43,61.9
1092,Javier Hernandez,West Ham,14.8,2,0,0,9,34,11,9,1,0,2,0,0,32,12,26,31.6
1093,Lucas Hernandez,Atlético Madrid,12.4,5,0,0,13,20,0,10,14,25,0,0,0,67,21,13,61.8
1094,Theo Hernandez,Real Sociedad,22.0,5,1,0,29,70,4,58,33,33,0,0,0,126,22,16,57.9
1095,Ander Herrera,Manchester Utd,15.6,4,0,0,21,20,0,6,37,28,0,1,0,114,5,14,26.3
1096,Yangel Herrera,Huesca,12.8,5,0,0,32,23,0,10,14,24,0,1,0,85,31,17,64.6
1097,Iago Herrerin,Athletic Club,31.0,1,0,0,1,4,0,0,0,0,0,0,0,27,17,1,94.4
1098,Patrick Herrmann,M'Gladbach,12.0,1,0,0,16,10,3,70,6,14,0,1,0,53,7,18,28.0
1099,Pablo Hervias,Valladolid,1.8,1,0,0,1,3,0,10,2,0,0,0,0,5,1,0,100.0
1100,Pablo Hervias,Eibar,2.0,0,0,0,2,5,0,31,0,1,0,0,0,9,2,4,33.3
1101,Perparim Hetemaj,Chievo,24.0,9,0,0,57,69,1,57,30,27,0,0,0,143,19,44,30.2
1102,Son Heung-min,Tottenham,22.7,2,1,0,12,19,22,25,8,12,1,0,0,95,4,31,11.4
1103,Gonzalo Higuain,Chelsea,12.1,0,0,0,6,2,11,2,1,7,0,0,0,28,7,13,35.0
1104,Gonzalo Higuain,Milan,14.2,3,1,0,15,13,8,5,0,6,0,0,0,30,10,14,41.7
1105,Oscar Hiljemark,Genoa,13.3,0,0,0,19,10,2,34,13,9,0,0,0,59,12,14,46.2
1106,Vitorino Hilton,Montpellier,35.9,5,1,0,23,45,0,4,66,13,0,1,1,246,77,48,61.6
1107,Martin Hinteregger,Augsburg,17.5,0,0,0,17,14,2,4,22,35,0,0,0,109,54,35,60.7
1108,Martin Hinteregger,Eint Frankfurt,12.7,3,0,0,10,10,0,3,13,26,0,0,1,105,50,28,64.1
1109,Marwin Hitz,Dortmund,2.0,1,0,0,1,1,0,0,0,0,0,1,0,4,1,0,100.0
1110,Andrew Hjulsager,Celta Vigo,4.0,1,0,0,8,3,1,23,2,10,0,0,0,21,1,7,12.5
1111,Wesley Hoedt,Southampton,13.0,2,0,0,15,15,0,2,23,12,0,0,2,80,33,24,57.9
1112,Wesley Hoedt,Celta Vigo,9.9,3,1,1,9,6,0,2,11,11,0,0,0,46,32,11,74.4
1113,Andre Hoffmann,Düsseldorf,11.7,4,0,0,15,3,0,0,21,14,0,0,0,59,22,27,44.9
1114,Nicolas Hofler,Freiburg,17.9,6,0,0,25,23,0,2,32,22,0,0,0,118,22,22,50.0
1115,Jonas Hofmann,M'Gladbach,21.2,2,0,0,20,25,5,56,16,18,0,0,0,138,7,32,17.9
1116,Jonathan Hogg,Huddersfield,26.3,8,1,0,58,35,1,6,73,41,0,0,0,234,31,33,48.4
1118,Junior Hoilett,Cardiff City,23.8,4,0,0,35,38,8,85,32,27,1,0,0,114,19,51,27.1
1119,Rob Holding,Arsenal,9.0,1,0,0,6,2,0,1,12,7,0,1,0,54,21,9,70.0
1120,Jose Holebas,Watford,26.6,12,1,0,34,14,2,209,21,40,0,0,0,134,61,40,60.4
1121,Lucas Holer,Freiburg,11.2,0,0,0,17,27,4,10,3,13,0,0,0,42,14,31,31.1
1122,Mason Holgate,Everton,4.5,1,0,0,2,7,1,0,3,4,0,0,0,21,14,16,46.7
1123,Gerrit Holtmann,Mainz 05,1.6,2,0,0,3,1,0,5,4,0,0,0,0,6,2,2,50.0
1124,Justin Hoogma,Hoffenheim,1.2,0,0,0,0,0,0,0,2,2,0,0,0,9,2,5,28.6
1125,Lukas Hradecky,Leverkusen,32.0,1,0,0,0,3,0,0,1,0,0,0,0,64,7,0,100.0
1126,Branimir Hrgota,Eint Frankfurt,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1127,Benjamin Hubner,Hoffenheim,9.0,2,0,0,8,10,0,2,21,18,0,0,0,35,24,17,58.5
1128,Tomas Hubocan,Marseille,0.8,1,0,0,1,0,0,0,2,2,0,0,0,3,4,0,100.0
1129,Callum Hudson-Odoi,Chelsea,4.4,0,0,0,1,6,3,22,3,6,0,0,0,27,2,2,50.0
1130,Will Hughes,Watford,26.9,5,0,0,54,71,0,21,25,43,0,0,0,160,22,37,37.3
1131,Vitor Hugo,Fiorentina,27.4,7,1,0,43,18,0,1,74,42,0,2,0,146,75,41,64.7
1132,Mats Hummels,Bayern Munich,19.7,1,0,0,9,9,1,3,34,17,0,1,0,123,84,38,68.9
1133,Adrien Hunou,Rennes,13.8,1,0,0,14,23,13,6,5,7,0,0,0,39,11,24,31.4
1134,Emerson Hyndman,Bournemouth,0.4,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0.0
1135,Elseid Hysaj,Napoli,23.4,4,0,0,23,19,1,31,24,28,0,0,0,155,28,24,53.8
1136,Suk Hyun-jun,Reims,8.8,3,0,0,24,16,13,12,2,8,0,0,0,11,69,57,54.8
1137,Pierre Hojbjerg,Southampton,30.7,8,2,1,47,48,0,29,60,49,0,0,0,269,47,29,61.8
1138,Simone Iacoponi,Parma,37.2,4,0,0,34,30,0,30,37,43,0,1,0,151,55,59,48.2
1139,Robert Ibanez,Getafe,0.8,1,0,0,1,5,0,0,0,2,0,0,0,3,0,0,0.0
1140,Roger Ibanez,Atalanta,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
1141,Jordon Ibe,Bournemouth,8.9,1,0,0,8,10,0,27,4,5,0,0,0,33,2,6,25.0
1142,Vedad Ibisevic,Hertha BSC,20.1,5,1,0,38,14,25,5,3,8,0,0,1,32,71,79,47.3
1144,Vicente Iborra,Leicester City,2.5,0,0,0,6,1,0,0,8,1,0,0,0,22,8,3,72.7
1145,Vicente Iborra,Villarreal,18.5,7,0,0,29,37,2,1,22,18,0,0,0,119,82,63,56.6
1146,Didier Ibrahim Ndong,Guingamp,8.3,3,0,0,17,11,0,6,15,11,0,0,0,59,14,23,37.8
1147,Mauro Icardi,Inter,25.2,0,0,0,21,18,19,14,3,8,3,0,0,43,46,51,47.4
1148,Salvador Ichazo,Torino,2.8,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,100.0
1149,Edgar Ie,Lille,2.7,1,0,0,3,0,1,2,7,4,0,1,0,24,7,4,63.6
1150,Edgar Ie,Nantes,8.6,2,0,0,12,9,2,9,8,13,0,1,0,51,10,11,47.6
1151,Borja Iglesias,Espanyol,34.2,5,0,0,56,51,45,12,7,14,0,0,0,85,59,75,44.0
1152,Kelechi Iheanacho,Leicester City,10.5,2,0,0,14,7,8,6,2,5,1,0,0,34,14,36,28.0
1153,Jordan Ikoko,Guingamp,19.0,3,0,0,18,21,2,41,24,24,0,1,0,100,7,22,24.1
1154,Jonathan Ikone,Lille,31.1,3,0,0,36,29,1,23,6,14,0,0,0,100,12,48,20.0
1155,Ivo Ilicevic,Nürnberg,0.4,1,0,0,1,2,0,0,0,0,0,0,0,2,0,2,0.0
1156,Josip Ilicic,Atalanta,23.8,5,1,0,20,76,6,66,5,7,1,0,0,96,4,19,17.4
1157,Asier Illarramendi,Real Sociedad,20.2,8,0,0,34,35,0,19,31,24,0,0,0,182,28,50,35.9
1158,Stefan Ilsanker,RB Leipzig,10.4,5,1,0,20,9,0,2,18,17,0,1,0,57,35,21,62.5
1159,Giannelli Imbula,Rayo Vallecano,19.2,7,0,0,27,39,1,22,8,7,0,0,0,88,9,17,34.6
1160,Ciro Immobile,Lazio,31.8,6,0,0,24,39,39,18,1,6,0,0,0,100,18,45,28.6
1161,Emmanuel Imorou,Caen,12.4,2,0,0,9,8,0,21,28,13,0,0,0,55,16,8,66.7
1162,Svante Ingelsson,Udinese,1.1,0,0,0,1,1,0,0,0,1,0,0,0,9,0,2,0.0
1163,Roberto Inglese,Parma,21.8,3,0,0,55,33,30,15,6,14,1,0,0,66,61,82,42.7
1164,Danny Ings,Southampton,18.3,1,0,0,16,22,6,14,5,14,3,0,0,74,19,58,24.7
1165,Lorenzo Insigne,Napoli,23.0,6,1,0,7,15,17,57,8,4,0,0,0,71,3,7,30.0
1166,Emiliano Insua,Stuttgart,23.5,4,1,0,18,12,1,122,31,33,0,0,0,147,23,28,45.1
1167,Pablo Insua,Huesca,8.6,4,0,0,16,4,1,0,12,10,0,0,0,32,25,21,54.3
1168,Takashi Inui,Alavés,9.2,0,0,0,7,16,0,27,4,5,0,0,0,53,4,3,57.1
1170,Takashi Inui,Betis,4.2,0,0,0,6,12,1,8,1,3,0,0,0,15,0,4,0.0
1171,Artur Ionita,Cagliari,33.0,4,1,0,67,13,2,26,27,38,1,0,0,145,91,76,54.5
1172,Gorka Iraizoz,Girona,6.2,0,0,0,0,0,0,0,1,0,0,0,0,5,3,1,75.0
1173,Carlos Isaac,Atlético Madrid,1.0,0,0,0,0,1,0,3,1,0,0,0,0,3,1,0,100.0
1174,Isco,Real Madrid,13.2,3,0,0,20,34,4,42,6,14,0,0,0,68,6,12,33.3
1175,Mikael Ishak,Nürnberg,21.3,1,0,0,24,33,14,9,3,6,0,0,0,66,32,80,28.6
1176,Wilson Isidor,Monaco,0.5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.0
1177,Gian-Luca Itter,Wolfsburg,1.0,0,0,0,1,3,0,2,1,3,0,0,0,7,2,1,66.7
1178,Manuel Iturra,Villarreal,0.8,1,0,0,3,1,0,0,2,0,0,0,0,4,2,4,33.3
1179,Ander Iturraspe,Athletic Club,1.1,1,0,0,1,1,0,0,6,2,0,0,0,8,5,2,71.4
1180,Ivi,Valladolid,0.2,0,0,0,1,0,0,3,0,0,0,0,0,1,0,2,0.0
1181,Alex Iwobi,Arsenal,21.9,0,0,0,8,13,2,57,12,14,0,0,0,90,4,21,16.0
1182,Jose Izquierdo,Brighton,8.8,1,0,0,6,5,4,6,5,9,1,0,0,46,3,15,16.7
1183,Armando Izzo,Torino,36.3,6,0,0,56,61,2,20,88,50,1,0,0,252,111,55,66.9
1184,Koo Ja-cheol,Augsburg,18.2,3,0,0,25,36,2,8,27,23,0,0,0,119,23,34,40.4
1185,Lukas Jager,Nürnberg,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
1186,Phil Jagielka,Everton,3.7,0,1,0,2,3,0,0,2,5,0,0,0,14,14,15,48.3
1187,Alireza Jahanbakhsh,Brighton,11.3,2,0,0,19,8,6,23,11,18,0,1,0,76,11,18,37.9
1188,Christophe Jallet,Nice,9.8,3,0,0,8,3,0,16,14,21,0,1,0,33,9,13,40.9
1189,Jandrei,Genoa,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
1190,Christoph Janker,Augsburg,0.8,0,0,0,3,1,0,0,0,1,0,0,0,2,0,1,0.0
1191,Marko Jankovic,SPAL,0.6,1,0,0,3,4,0,2,0,1,0,0,0,3,0,2,0.0
1192,Jakub Jankto,Sampdoria,10.7,2,0,0,7,6,0,43,9,4,0,0,0,70,4,9,30.8
1193,Daryl Janmaat,Watford,16.9,3,0,0,16,1,1,61,33,24,0,0,0,103,20,13,60.6
1194,Vincent Janssen,Tottenham,0.4,0,0,0,2,0,1,1,0,1,0,0,0,1,3,2,60.0
1196,Tony Jantschke,M'Gladbach,10.4,0,0,0,6,12,0,1,27,10,0,0,0,53,29,23,55.8
1197,Adnan Januzaj,Real Sociedad,13.9,1,0,0,16,35,5,118,6,8,0,0,0,59,3,14,17.6
1198,Nicolas Janvier,Rennes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1199,Pawel Jaroszynski,Chievo,15.0,2,0,0,20,17,0,67,24,18,0,0,0,74,24,11,68.6
1200,Rune Jarstein,Hertha BSC,30.5,2,0,0,0,3,0,0,1,0,0,0,0,37,15,1,93.8
1201,Jason,Levante,25.9,10,0,0,26,51,3,68,46,25,0,1,0,139,33,32,50.8
1202,Dennis Jastrzembski,Hertha BSC,0.7,1,0,0,4,1,0,2,1,0,0,0,0,3,0,1,0.0
1203,Assil Jaziri,Nice,0.4,0,0,0,2,1,0,3,1,2,0,0,0,5,0,1,0.0
1204,Corentin Jean,Toulouse,7.0,1,0,0,8,15,5,27,2,6,1,0,0,35,13,27,32.5
1205,Benjamin Jeannot,Dijon,16.0,3,0,0,34,22,7,11,12,12,0,0,0,71,62,80,43.7
1206,Tin Jedvaj,Leverkusen,12.5,3,0,0,13,8,1,11,22,15,0,0,0,50,23,18,56.1
1207,Jemerson,Monaco,24.7,9,1,1,43,20,1,0,25,38,0,1,0,110,63,35,64.3
1208,Carl Jenkinson,Arsenal,1.8,0,0,0,1,0,0,3,0,2,0,0,0,8,1,2,33.3
1209,Fredrik Jensen,Augsburg,2.3,0,0,0,4,0,0,2,2,4,0,0,0,7,5,5,50.0
1210,Mathias Jensen,Celta Vigo,2.6,0,0,0,3,4,0,3,4,2,0,0,0,19,5,4,55.6
1211,Jese,Betis,8.7,2,0,0,7,4,5,2,1,4,0,0,0,20,3,17,15.0
