,Player,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
998,Dwight Gayle,5.7,155,4,18,64,73,23,155,2,1,50.0,1,50.0,56,284,103,3,3,0,8,1,104,30
1000,Jean-Philippe Gbamin,0.1,14,1,1,7,6,0,14,1,0,0.0,1,100.0,9,39,15,0,1,0,0,1,8,0
1001,Yann Gboho,3.4,174,4,18,49,111,27,174,16,8,50.0,8,50.0,102,859,466,18,12,9,13,12,133,44
1002,David de Gea,25.5,639,580,638,1,0,0,639,1,1,100.0,0,0.0,284,1437,829,0,0,0,0,0,265,0
1003,Christian Gebauer,7.6,243,19,62,91,95,18,243,6,2,33.3,4,66.7,125,565,235,8,3,3,13,10,145,41
1004,Theodor Gebre Selassie,33.7,1906,127,626,886,404,34,1906,9,2,22.2,7,77.8,805,3312,1527,37,23,2,30,10,983,123
1006,Dennis Geiger,7.3,401,6,44,248,113,6,401,5,3,60.0,2,40.0,218,1128,492,10,9,1,9,3,257,18
1007,Christian Gentner,11.5,584,23,140,334,120,8,584,14,8,57.1,6,42.9,253,1253,520,8,8,2,15,5,382,24
1008,Yannick Gerhardt,21.5,1019,39,192,499,337,61,1019,28,14,50.0,14,50.0,526,2803,1324,51,29,11,41,29,612,107
1009,Valere Germain,9.5,371,23,62,197,117,20,371,5,1,20.0,4,80.0,177,599,173,4,5,4,12,7,250,38
1010,Gervinho,22.5,721,4,51,264,421,97,721,98,56,57.1,42,42.9,528,4156,2273,84,44,58,45,24,565,163
1011,Willem Geubbels,3.3,185,5,30,82,74,19,185,3,0,0.0,3,100.0,81,431,139,3,3,1,14,3,111,26
1014,Anwar El Ghazi,17.9,841,23,71,279,498,72,837,49,26,53.1,23,46.9,499,2767,1435,50,38,11,48,35,648,163
1015,Paolo Ghiglione,15.1,763,40,220,290,263,18,763,21,8,38.1,13,61.9,404,2523,1262,39,27,6,14,7,456,99
1017,Kieran Gibbs,9.0,394,53,156,172,68,4,394,2,2,100.0,0,0.0,176,1024,493,11,6,1,9,1,192,17
1018,Morgan Gibbs-White,4.6,302,3,21,152,132,12,302,13,8,61.5,5,38.5,205,1118,547,15,15,2,18,5,237,27
1019,Niko Giesselmann,4.8,309,15,101,122,90,5,309,2,0,0.0,2,100.0,139,543,261,5,8,0,5,2,166,24
1020,Rafal Gikiewicz,34.0,1490,1209,1478,12,0,0,1490,1,1,100.0,0,0.0,853,4534,2899,0,0,0,1,0,634,0
1022,Bryan Gil,25.2,1318,9,115,406,826,84,1318,121,67,55.4,54,44.6,876,6218,2953,123,69,38,86,36,932,217
1024,Billy Gilmour,2.9,248,3,53,145,51,0,248,4,1,25.0,3,75.0,136,667,257,3,3,0,2,0,201,1
1025,Alvaro Gimenez,4.5,142,2,11,61,71,12,142,5,0,0.0,5,100.0,68,211,60,2,4,0,17,2,105,20
1026,Daniel Ginczek,2.4,104,2,16,43,45,12,104,5,3,60.0,2,40.0,53,203,43,2,2,3,12,4,70,14
1027,Matthias Ginter,34.0,2702,249,1275,1291,152,40,2702,11,10,90.9,1,9.1,1730,8855,5412,47,31,3,5,4,1909,21
1028,Andrei Girotto,29.6,1811,158,793,912,116,33,1811,5,3,60.0,2,40.0,894,4410,2427,18,22,1,12,2,1036,6
1029,Olivier Giroud,8.3,307,11,40,128,141,52,307,2,2,100.0,0,0.0,121,279,119,0,1,0,17,6,229,40
1030,Robert Glatzel,4.0,193,2,11,88,97,32,193,15,8,53.3,7,46.7,106,637,218,9,3,5,16,5,147,38
1031,Kamil Glik,35.6,1663,290,1022,586,64,46,1663,4,2,50.0,2,50.0,789,3341,1663,3,6,0,14,4,944,7
1032,Serge Gnabry,18.3,1114,8,81,437,609,127,1114,51,24,47.1,27,52.9,646,4512,2397,82,60,35,52,23,812,216
1033,Ben Godfrey,29.8,1692,208,847,740,124,16,1692,12,9,75.0,3,25.0,826,5110,2999,46,27,2,27,6,964,10
1034,Diego Godin,27.9,1862,262,991,809,74,28,1862,17,16,94.1,1,5.9,1005,5359,3131,23,13,3,7,4,1128,9
1035,Akaki Gogia,1.6,71,1,6,35,33,6,71,4,2,50.0,2,50.0,50,253,126,5,2,0,1,2,54,17
1036,Amer Gojak,5.3,285,4,28,144,119,11,285,14,9,64.3,5,35.7,192,949,366,8,5,1,8,4,212,40
1037,Edoardo Goldaniga,20.6,1075,99,476,477,133,16,1075,11,6,54.5,5,45.5,586,2874,1472,21,25,3,10,3,638,41
1038,Vladimir Golemic,26.0,1554,233,955,565,41,14,1553,5,4,80.0,1,20.0,813,3547,1723,9,4,0,11,5,962,5
1040,Pierluigi Gollini,24.0,717,575,712,5,0,0,717,1,1,100.0,0,0.0,434,2072,1207,0,0,0,1,0,367,0
1041,Aleksandr Golovin,11.9,736,5,58,319,370,50,736,33,18,54.5,15,45.5,403,2574,1341,45,29,11,29,12,459,93
1043,Andre Gomes,17.4,1084,30,222,642,232,12,1084,48,31,64.6,17,35.4,643,3420,1587,30,25,4,30,31,771,28
1044,Dani Gomez,18.5,519,6,35,221,273,73,519,59,33,55.9,26,44.1,350,2165,978,42,25,23,60,40,425,133
1045,Ibai Gomez,4.7,195,6,31,72,95,7,195,5,4,80.0,1,20.0,99,457,151,1,3,0,5,5,130,28
1046,Joe Gomez,6.6,603,64,236,364,5,0,603,4,4,100.0,0,0.0,431,2011,1053,4,1,0,2,3,429,1
1047,Maxi Gomez,29.9,792,32,70,403,325,70,792,25,15,60.0,10,40.0,434,1668,698,19,24,4,55,21,617,102
1048,Moi Gomez,28.5,1553,26,234,729,606,63,1552,67,36,53.7,31,46.3,958,5398,2530,71,57,11,31,30,1167,143
1049,Papu Gomez,7.4,511,4,42,243,234,20,511,22,15,68.2,7,31.8,365,2364,1213,32,23,6,11,10,402,29
1050,Papu Gomez,10.2,689,7,68,359,267,25,689,23,12,52.2,11,47.8,525,3272,1634,40,32,12,12,16,548,51
1052,Sergio Gomez,8.8,569,15,131,230,215,8,569,27,18,66.7,9,33.3,303,2025,935,22,24,1,22,8,347,57
1055,Maxime Gonalons,16.4,881,47,247,575,76,11,881,27,18,66.7,9,33.3,516,2730,1137,18,16,3,11,18,517,8
1056,Vagner Goncalves,10.7,382,1,45,175,172,30,380,20,9,45.0,11,55.0,257,1327,576,14,12,3,49,25,286,73
1057,Alvaro Gonzalez,31.5,2196,212,1066,1089,54,30,2196,3,3,100.0,0,0.0,1384,6879,4819,25,5,0,9,3,1578,4
1058,Bruno Gonzalez,25.1,1026,139,586,426,17,8,1026,4,3,75.0,1,25.0,471,2303,1058,5,3,1,7,1,493,2
1059,Diego Gonzalez,14.2,867,116,488,358,22,10,867,7,7,100.0,0,0.0,552,2719,1546,7,1,0,2,3,589,1
1060,Nicolas Gonzalez,10.4,391,12,46,161,191,64,387,30,19,63.3,11,36.7,213,1709,893,32,26,16,35,13,286,65
1063,Anthony Gordon,1.0,45,2,14,17,15,2,45,6,2,33.3,4,66.7,26,195,83,3,2,1,5,2,27,5
1064,Leon Goretzka,18.9,1284,35,235,745,319,57,1284,18,12,66.7,6,33.3,695,3763,1923,45,26,9,26,7,830,42
1066,Andoni Gorosabel,26.5,1704,70,440,771,508,39,1704,22,9,40.9,13,59.1,841,4168,2317,55,50,5,32,13,970,127
1067,Robin Gosens,28.0,1955,55,415,878,678,109,1955,40,26,65.0,14,35.0,1054,4608,2592,71,57,16,41,16,1301,204
1068,Amine Gouiri,30.5,1518,29,134,587,816,165,1514,103,52,50.5,51,49.5,914,5563,2780,87,74,42,83,56,1113,269
1069,Lucas Gourna-Douath,14.7,758,32,239,462,70,5,758,13,8,61.5,5,38.5,446,2643,1288,17,13,0,20,16,468,6
1070,Jeffrey Gouweleeuw,31.5,1974,268,1049,869,82,15,1974,19,13,68.4,6,31.6,1105,7096,3844,27,26,4,25,3,1128,8
1071,Jonathan Gradit,31.4,2046,127,688,1290,95,0,2046,48,34,70.8,14,29.2,1315,9003,6332,72,33,1,26,12,1441,11
1072,Karlan Grant,12.5,354,17,47,140,170,36,354,16,9,56.3,7,43.8,177,1108,384,21,8,8,31,17,238,69
1073,Alberto Grassi,13.1,637,48,192,328,124,16,637,14,7,50.0,7,50.0,297,1220,538,13,9,3,24,4,355,30
1074,Andrew Gravillon,25.2,1526,193,841,640,50,13,1526,8,7,87.5,1,12.5,822,3587,2051,16,13,1,16,4,887,10
1075,Demarai Gray,0.2,14,0,1,1,12,1,14,1,0,0.0,1,100.0,8,61,25,1,1,0,1,0,10,3
1076,Demarai Gray,4.9,232,4,16,82,136,32,232,16,9,56.3,7,43.8,155,1313,615,27,11,14,13,11,164,44
1077,Adrian Grbic,10.7,320,8,28,143,155,40,317,11,2,18.2,9,81.8,180,750,356,13,8,6,25,10,214,53
1078,Jack Grealish,24.3,1376,19,121,510,775,155,1376,101,65,64.4,36,35.6,926,7716,4643,172,98,79,55,39,1017,212
1080,Mason Greenwood,20.2,960,4,93,387,492,100,960,66,36,54.5,30,45.5,670,4542,2186,67,37,35,35,29,816,175
1081,Michael Gregoritsch,9.3,373,19,66,203,109,18,373,19,10,52.6,9,47.4,187,903,372,12,10,0,21,14,268,48
1082,Clement Grenier,12.0,1010,3,97,573,344,25,1009,18,9,50.0,9,50.0,557,2205,1029,17,23,1,20,9,771,63
1083,Sebastian Griesbeck,9.9,316,10,63,189,67,11,316,4,1,25.0,3,75.0,130,515,213,3,4,0,11,7,167,24
1084,Antoine Griezmann,28.9,1585,23,134,616,846,173,1583,37,26,70.3,11,29.7,907,4066,1742,41,47,12,34,23,1278,224
1085,Vincenzo Grifo,25.7,1397,18,186,627,603,69,1393,57,31,54.4,26,45.6,815,4630,2181,68,56,22,58,34,954,153
1087,Florian Grillitsch,20.9,1662,106,511,927,245,23,1662,21,17,81.0,4,19.0,994,5491,2913,29,33,5,19,15,1081,43
1088,Christian Gross,16.3,1030,78,436,555,51,6,1030,12,10,83.3,2,16.7,615,3161,1615,14,9,1,11,7,635,9
1089,Pascal Gross,27.6,1915,43,339,882,704,65,1911,20,9,45.0,11,55.0,1011,4586,2013,57,48,5,35,17,1260,168
1090,Kamil Grosicki,1.6,60,1,9,18,33,2,60,1,0,0.0,1,100.0,39,295,133,7,1,1,2,1,37,12
1093,Carlos Gruezo,23.2,1020,51,308,618,104,1,1020,12,12,100.0,0,0.0,503,1991,739,5,11,0,29,10,531,8
1095,Andres Guardado,14.6,901,25,176,580,159,7,901,16,13,81.3,3,18.8,514,2628,1442,26,26,3,15,11,606,27
1096,Sergi Guardiola,19.9,751,20,61,305,392,66,749,46,25,54.3,21,45.7,420,2020,790,37,21,13,61,41,586,126
1097,Nemanja Gudelj,11.6,901,48,324,526,58,2,901,3,3,100.0,0,0.0,559,2914,1264,4,9,0,9,2,678,3
1098,Goncalo Guedes,25.4,1068,16,126,423,541,76,1068,97,66,68.0,31,32.0,756,5852,3193,111,86,34,53,50,837,154
1099,Matteo Guendouzi,20.2,1185,36,208,752,239,28,1185,39,23,59.0,16,41.0,782,4879,2363,40,22,8,29,27,861,61
1100,Raphael Guerreiro,24.6,2384,61,489,1153,754,94,2384,48,32,66.7,16,33.3,1419,6892,4115,86,59,17,40,19,1733,169
1101,Evann Guessand,0.3,8,3,3,1,4,2,8,1,1,100.0,0,0.0,4,36,23,1,0,1,0,0,4,2
1102,Kelyan Guessoum,12.5,686,68,381,295,14,7,686,1,1,100.0,0,0.0,443,2350,1311,4,3,0,3,1,463,1
1103,Ander Guevara,23.1,1614,67,377,1028,220,11,1614,16,14,87.5,2,12.5,950,5012,2639,31,24,1,30,21,1123,21
1104,Lamine Gueye,16.2,705,5,93,304,323,60,705,26,15,57.7,11,42.3,452,2599,1079,42,31,15,61,30,530,142
1105,Pape Gueye,22.9,1643,47,330,1140,184,9,1643,12,7,58.3,5,41.7,1003,4452,2197,16,16,1,33,17,1155,29
1107,Josuha Guilavogui,8.3,541,37,190,296,58,5,541,7,7,100.0,0,0.0,262,930,374,2,6,0,8,2,302,7
1108,Frederic Guilbert,12.4,830,43,234,362,248,4,830,30,16,53.3,14,46.7,366,2308,1244,39,26,1,20,7,399,48
1109,Bruno Guimaraes,19.5,1668,44,268,1058,361,23,1667,32,25,78.1,7,21.9,1106,5958,2938,40,54,6,25,18,1279,56
1110,Serhou Guirassy,19.6,710,21,39,370,306,97,709,38,24,63.2,14,36.8,408,2014,629,17,14,8,66,31,605,151
1112,Manuel Gulde,21.7,1210,118,631,537,48,16,1210,5,3,60.0,2,40.0,670,2734,1488,9,5,1,3,2,787,7
1113,Robert Gumny,15.3,746,37,235,309,208,13,746,16,7,43.8,9,56.3,328,1727,806,24,12,3,25,17,359,62
1114,Ilkay Gundogan,22.5,1928,20,198,1076,665,79,1926,39,27,69.2,12,30.8,1183,6098,3066,69,69,10,30,13,1593,92
1115,Christian Gunter,34.0,1905,54,433,807,676,52,1905,35,16,45.7,19,54.3,893,4087,2245,67,51,16,37,14,1116,188
1116,Koray Gunter,19.6,1329,125,629,690,26,8,1329,7,7,100.0,0,0.0,665,2926,1459,5,6,1,5,1,716,1
1118,Jon Guridi,9.2,455,11,53,261,145,16,455,20,12,60.0,8,40.0,270,1548,745,20,17,2,13,9,323,35
1120,Raul Guti,31.8,1577,29,402,949,244,23,1577,47,29,61.7,18,38.3,906,4233,1672,25,21,2,35,33,1055,22
1122,Miguel Gutierrez,3.5,319,8,70,146,106,5,319,11,6,54.5,5,45.5,184,1154,501,13,10,3,10,0,221,27
1124,Emmanuel Gyasi,31.7,1196,14,131,511,573,103,1196,69,41,59.4,28,40.6,781,4144,1795,70,37,39,75,44,955,250
1125,Erling Haaland,26.7,713,24,37,268,416,173,709,47,30,63.8,16,34.0,349,2120,1105,47,16,30,52,11,516,157
1126,Janik Haberer,5.4,281,13,68,139,80,11,281,9,6,66.7,3,33.3,154,681,287,8,12,1,12,3,161,23
1127,Alexander Hack,15.2,906,133,511,378,25,15,906,7,7,100.0,0,0.0,422,1993,1233,7,4,0,7,1,421,2
1129,Munir El Haddadi,9.4,457,7,46,211,204,45,457,22,13,59.1,9,40.9,300,1483,749,22,12,7,17,21,347,66
1130,Andre Hahn,22.6,737,30,124,348,279,68,737,40,17,42.5,23,57.5,362,2008,662,22,15,3,48,23,460,82
1131,Amadou Haidara,21.2,1386,25,219,723,459,59,1386,31,20,64.5,11,35.5,744,3550,1925,53,28,12,43,22,914,121
1132,Massadio Haidara,23.7,1510,62,420,808,294,31,1510,31,15,48.4,16,51.6,789,4450,2837,56,27,4,32,8,887,90
1133,Achraf Hakimi,29.6,1847,45,366,674,824,137,1847,64,33,51.6,31,48.4,995,6038,3681,113,58,46,57,17,1258,309
1134,Sebastien Haller,10.4,373,13,29,186,160,50,373,13,9,69.2,4,30.8,176,735,180,4,5,3,41,22,294,52
1135,Marcel Halstenberg,18.3,1801,56,448,1096,277,29,1800,17,13,76.5,4,23.5,1100,4978,3004,44,40,2,11,9,1277,59
1136,Pierre-Yves Hamel,9.4,310,9,22,173,116,27,309,4,2,50.0,2,50.0,123,451,173,6,5,1,23,18,191,26
1137,Romain Hamouma,19.7,911,7,81,383,458,80,911,84,36,42.9,48,57.1,548,3686,1638,62,36,21,85,37,637,165
1139,Lukas Haraslin,3.7,195,5,22,63,110,19,195,13,5,38.5,8,61.5,130,822,438,11,8,4,11,3,138,47
1140,Amine Harit,23.3,1117,12,159,545,447,49,1117,142,90,63.4,52,36.6,782,5435,2762,83,70,18,65,60,856,152
1141,Rekeem Harper,0.4,23,0,1,19,4,0,23,2,2,100.0,0,0.0,10,39,12,0,1,0,2,0,14,1
1142,Jack Harrison,31.6,1544,37,281,517,758,114,1544,78,42,53.8,36,46.2,933,5959,3194,108,54,30,95,63,1088,307
1144,Marcel Hartel,18.7,947,29,189,509,258,19,947,25,17,68.0,8,32.0,467,2233,911,18,13,1,22,16,536,39
1145,Makoto Hasebe,25.4,1894,131,644,1151,113,2,1894,8,5,62.5,3,37.5,1106,6232,4060,28,29,2,18,11,1271,13
1146,Hans Hateboer,19.6,1147,24,218,498,439,67,1147,13,5,38.5,8,61.5,681,3003,1719,41,30,7,28,12,812,159
1148,Kai Havertz,16.9,1007,23,105,500,410,78,1007,37,19,51.4,18,48.6,579,3346,1428,47,37,18,56,25,784,133
1149,Isaac Hayden,21.6,1070,68,333,584,161,15,1070,10,7,70.0,3,30.0,465,1597,578,7,12,0,20,14,532,20
1150,Eden Hazard,5.9,393,2,35,161,204,25,393,22,14,63.6,8,36.4,278,1991,966,25,16,3,13,10,355,71
1151,Thorgan Hazard,7.3,435,8,65,197,178,22,435,12,6,50.0,6,50.0,221,1262,667,20,15,7,10,4,300,56
1152,Jonas Hector,14.3,750,30,165,393,202,33,750,9,6,66.7,3,33.3,351,1455,595,8,7,2,26,11,459,57
1153,Michael Hector,2.9,211,26,118,92,4,1,211,3,3,100.0,0,0.0,126,601,394,0,2,1,3,0,147,0
1154,Hwang Hee-chan,5.1,179,2,16,69,96,27,179,11,8,72.7,3,27.3,101,679,283,14,8,7,11,12,136,40
1156,Dominique Heintz,15.2,1108,98,524,566,25,5,1108,6,4,66.7,2,33.3,727,3644,2021,11,8,1,9,4,785,4
1158,Jordan Henderson,18.9,1996,64,443,1306,264,15,1996,15,9,60.0,6,40.0,1389,7518,4392,46,40,1,6,5,1544,21
1159,Jeff Hendrick,15.8,652,35,163,378,115,11,652,15,9,60.0,6,40.0,351,1645,548,7,12,2,14,15,426,24
1160,Benjamin Henrichs,6.0,417,16,97,202,121,11,417,4,1,25.0,3,75.0,207,939,499,12,6,1,9,2,271,32
1161,Dalbert Henrique,4.1,321,11,85,154,84,6,321,2,1,50.0,1,50.0,174,645,343,11,8,3,7,2,202,19
1162,Eduardo Henrique,10.3,479,11,95,300,89,13,479,20,13,65.0,7,35.0,288,1480,651,15,11,2,9,17,347,34
1163,Luis Henrique,7.5,363,6,51,138,185,26,363,29,13,44.8,16,55.2,237,1569,740,27,7,13,13,3,241,83
1164,Christophe Herelle,15.3,1029,112,523,480,28,9,1029,5,4,80.0,1,20.0,644,3004,1659,9,7,0,4,1,710,3
1165,Jerome Hergault,18.1,1073,39,322,499,261,7,1073,28,10,35.7,18,64.3,550,2541,989,25,14,0,22,14,607,68
1166,Mario Hermoso,28.6,2188,120,677,1323,198,16,2188,11,9,81.8,2,18.2,1234,5841,3546,30,23,1,24,9,1510,23
1167,Aridane Hernandez,22.5,971,145,538,420,19,9,971,6,5,83.3,1,16.7,404,1804,687,3,3,0,13,4,379,0
1168,Lucas Hernandez,17.7,1507,83,508,733,276,22,1507,31,19,61.3,12,38.7,831,4726,2703,42,27,5,27,9,1013,81
1170,Pablo Hernandez,4.7,445,3,67,236,146,16,445,11,10,90.9,1,9.1,257,1708,996,33,19,3,9,1,348,34
1171,Theo Hernandez,32.6,2287,107,548,1107,673,84,2287,119,73,61.3,46,38.7,1352,10146,6510,146,101,28,62,27,1485,189
1172,Hernani,24.3,1384,54,284,757,356,26,1383,53,36,67.9,17,32.1,711,3947,1924,51,38,4,39,27,884,85
1173,Ander Herrera,20.6,1975,55,311,1250,424,30,1975,23,12,52.2,11,47.8,1205,5119,2693,27,31,1,25,10,1579,57
1174,Hector Herrera,7.6,735,16,152,482,102,5,735,6,4,66.7,2,33.3,422,1929,795,4,9,1,5,4,545,7
1175,Sergio Herrera,32.9,1257,963,1244,13,0,0,1257,1,1,100.0,0,0.0,587,3908,2446,0,0,0,5,0,383,0
1176,Yangel Herrera,25.7,1189,63,248,678,274,47,1189,37,21,56.8,16,43.2,519,1960,832,13,16,2,40,20,674,36
1177,Patrick Herrmann,9.7,436,11,66,176,204,42,436,16,10,62.5,6,37.5,224,1146,662,23,9,12,15,11,271,80
1178,Pablo Hervias,13.4,839,23,198,339,322,16,839,34,21,61.8,13,38.2,484,3948,1885,73,46,7,20,15,508,66
1179,Perparim Hetemaj,24.6,1122,27,271,610,258,22,1122,34,18,52.9,16,47.1,605,3061,1300,27,23,1,35,28,701,52
1180,Son Heung-min,34.6,1506,15,157,603,757,129,1505,72,39,54.2,33,45.8,882,5297,2414,88,46,37,59,50,1091,266
1181,Aaron Hickey,8.4,495,26,149,235,115,8,495,16,7,43.8,9,56.3,282,1610,739,21,17,4,16,8,268,28
1182,Vitorino Hilton,23.5,1300,181,742,531,33,19,1300,1,1,100.0,0,0.0,686,3195,1794,3,3,0,11,1,760,4
1183,Martin Hinteregger,28.1,2252,224,994,1162,114,33,2252,15,5,33.3,10,66.7,1224,6384,3057,23,18,0,23,8,1371,18
1185,Wesley Hoedt,10.6,796,108,386,403,12,4,796,4,3,75.0,1,25.0,488,2502,1225,2,2,1,4,1,530,1
1186,Ki-Jana Hoever,6.4,440,31,142,177,126,10,440,22,13,59.1,9,40.9,239,1313,852,17,11,4,12,6,261,38
1187,Nicolas Hofler,30.3,1686,79,451,1024,230,27,1686,49,34,69.4,15,30.6,893,4515,2235,26,20,3,29,15,985,14
1188,Jonas Hofmann,20.2,1227,22,201,614,436,69,1224,35,16,45.7,19,54.3,679,3629,1652,46,31,24,32,19,759,106
1189,Marco Hoger,0.6,43,0,17,16,10,0,43,2,2,100.0,0,0.0,19,122,81,1,1,0,1,0,19,3
1190,Rob Holding,28.4,2093,283,1051,980,68,22,2093,11,8,72.7,3,27.3,1350,6434,3872,10,10,0,12,6,1486,1
1191,Lucas Holer,23.2,973,18,128,430,429,100,973,48,27,56.3,21,43.8,555,3091,1405,57,33,17,87,31,725,148
1192,Mason Holgate,25.4,1517,164,709,663,155,8,1517,11,8,72.7,3,27.3,756,3816,2160,21,9,0,14,6,871,36
1193,Jordan Holsgrove,1.6,121,1,21,73,29,1,121,2,1,50.0,1,50.0,92,378,110,1,3,0,5,3,97,4
1194,Franck Honorat,27.3,1299,32,197,413,710,79,1299,60,25,41.7,35,58.3,721,4332,2345,83,58,23,41,27,857,227
1196,Matthew Hoppe,14.5,378,21,52,191,140,43,378,25,13,52.0,12,48.0,190,1043,388,17,4,10,40,10,258,69
1197,Jannes Horn,19.6,1092,74,422,511,175,3,1092,15,8,53.3,7,46.7,545,3471,1934,34,24,0,14,4,612,37
1198,Timo Horn,33.4,1423,1221,1416,8,0,0,1423,2,2,100.0,0,0.0,783,3550,2349,0,0,0,1,0,738,0
1202,Ajdin Hrustic,3.0,275,3,25,158,98,7,275,6,4,66.7,2,33.3,170,799,446,9,12,0,9,3,197,9
1203,Florian Hubner,5.8,324,39,171,135,19,4,324,1,1,100.0,0,0.0,139,483,274,2,2,0,6,1,165,2
1204,Callum Hudson-Odoi,11.8,775,8,85,226,473,58,775,29,15,51.7,14,48.3,477,3474,2076,89,39,30,14,15,604,155
1206,Mats Hummels,31.3,2993,265,1286,1632,93,45,2993,10,7,70.0,3,30.0,1823,9383,5362,17,18,1,9,2,2093,7
1207,Adrien Hunou,6.5,260,3,14,95,152,37,260,3,1,33.3,2,66.7,131,650,191,8,5,5,17,4,201,60
1208,Klaas-Jan Huntelaar,6.5,182,5,10,125,47,16,181,3,1,33.3,2,66.7,94,403,89,1,1,0,11,3,129,21
1209,Elseid Hysaj,19.6,1407,77,429,751,242,14,1407,33,22,66.7,11,33.3,834,4316,2451,49,37,7,24,6,910,49
1210,Pierre Hojbjerg,38.0,3116,120,712,2126,308,20,3116,32,23,71.9,9,28.1,1794,8521,4176,36,33,2,37,20,2224,26
1211,Simone Iacoponi,13.3,853,91,386,392,81,6,853,4,3,75.0,1,25.0,510,2613,1527,7,7,0,8,0,562,18
1212,Iago,17.3,1013,68,390,409,221,17,1013,17,8,47.1,9,52.9,511,3096,1571,39,24,4,15,13,545,67
1213,Roger Ibanez,26.6,1960,175,801,1094,87,20,1960,23,16,69.6,7,30.4,1130,6858,3963,40,26,5,21,8,1290,9
1215,Vicente Iborra,10.3,687,45,206,417,67,5,687,5,4,80.0,1,20.0,365,1501,707,3,4,0,4,4,496,4
1216,Didier Ibrahim Ndong,29.0,1776,60,418,1227,154,5,1776,31,22,71.0,9,29.0,1096,5713,2551,39,24,0,38,16,1236,28
1217,Zlatan Ibrahimovic,16.6,742,33,38,297,413,144,736,22,11,50.0,10,45.5,356,1642,859,31,27,11,32,11,584,116
1218,Mauro Icardi,12.0,263,7,15,111,137,66,262,5,3,60.0,2,40.0,116,411,180,3,3,1,13,7,178,46
1220,Blendi Idrizi,2.6,104,3,36,46,25,1,104,6,4,66.7,2,33.3,49,278,125,6,2,0,7,4,51,2
1223,Iglesias,6.7,317,17,96,134,87,5,317,10,5,50.0,5,50.0,126,620,239,5,8,1,7,5,123,14
1224,Borja Iglesias,15.7,422,13,29,196,201,72,417,21,10,47.6,11,52.4,222,869,221,7,8,7,50,18,311,72
1225,Igor,13.0,924,61,307,552,73,4,924,8,7,87.5,1,12.5,595,3471,2371,27,13,0,6,6,645,12
1226,Kelechi Iheanacho,16.2,719,1,37,293,398,79,718,44,32,72.7,12,27.3,452,2276,920,31,25,10,57,34,580,124
1227,Jonathan Ikone,24.2,1012,14,82,506,448,55,1011,87,53,60.9,34,39.1,712,4495,2322,65,54,24,61,56,796,117
1228,Yun Il-lok,3.5,139,1,16,76,48,5,139,7,4,57.1,3,42.9,67,464,216,8,3,2,5,4,88,11
1229,Ivan Ilic,20.4,1327,37,216,873,255,13,1327,40,30,75.0,10,25.0,747,4152,2215,38,29,1,26,13,877,31
1230,Josip Ilicic,17.0,1269,1,56,471,750,99,1267,100,57,57.0,42,42.0,932,5554,2551,88,75,37,74,45,1076,194
1232,Stefan Ilsanker,17.5,1075,118,412,581,92,12,1075,12,9,75.0,3,25.0,490,2330,1163,14,10,1,13,4,594,13
1233,Ciro Immobile,31.7,1218,10,94,443,692,207,1210,47,27,57.4,20,42.6,700,3687,1815,74,43,38,71,34,968,250
1234,Riccardo Improta,25.9,1205,70,297,499,423,53,1205,38,24,63.2,14,36.8,665,4020,2200,58,50,10,35,19,788,139
1235,Roberto Inglese,6.4,197,4,19,111,71,13,197,15,8,53.3,7,46.7,111,451,83,1,2,2,39,12,144,31
1236,Danny Ings,24.1,817,27,78,353,391,116,815,59,30,50.8,29,49.2,459,2139,827,37,25,13,66,18,574,134
1237,Marcus Ingvartsen,21.8,915,20,154,468,306,40,914,40,16,40.0,24,60.0,487,2239,915,29,20,3,71,35,616,107
1238,Lorenzo Insigne,31.8,2280,22,250,1028,1040,143,2272,105,65,61.9,40,38.1,1469,9303,4826,138,95,54,63,34,1710,270
1239,Roberto Insigne,17.8,775,12,96,332,361,62,775,29,19,65.5,10,34.5,496,3476,1353,43,31,16,37,14,561,117
1240,Pablo Insua,17.6,905,138,598,291,24,8,905,3,3,100.0,0,0.0,481,2008,1046,3,3,0,4,1,580,3
1241,Takashi Inui,20.2,757,10,71,265,429,48,757,63,26,41.3,37,58.7,473,3001,1375,59,22,17,53,22,532,119
1242,Artur Ionita,31.5,1017,45,217,577,239,28,1017,25,17,68.0,8,32.0,465,2359,1132,30,24,1,27,22,562,54
1243,Alexander Isak,26.0,704,8,25,303,390,141,703,67,38,56.7,29,43.3,403,2549,1218,44,33,25,54,28,522,153
1244,Isco,10.1,838,10,94,461,296,39,838,44,31,70.5,13,29.5,602,3596,1843,36,31,7,22,17,715,52
1248,Alex Iwobi,17.1,883,23,178,388,337,42,883,71,45,63.4,26,36.6,576,4340,2345,72,49,13,41,26,617,99
1249,Jairo Izquierdo,14.2,569,28,147,242,197,10,569,23,14,60.9,9,39.1,323,2274,1266,33,26,3,24,18,317,57
